====================================================================================================
GNN增強模型專屬排名 - Train/Val/Test Ratio: 0.8/0.15/0.05
====================================================================================================

說明：
- 只包含9個可插入GNN的模型的GNN增強變體
- Train/Val/Test 比例: 0.8/0.15/0.05
- 共 45 個競爭者：
  * 9個模型：excelformer, fttransformer, resnet, tabnet, tabtransformer, trompt, vime, scarf, subtab
  * 5種GNN插入階段：start, materialize, encoding, columnwise, decoding
  * 不包含原始模型（none階段）和參考模型（t2gformer, tabpfn, xgboost, catboost, lightgbm）
- 排名越小表示表現越好


====================================================================================================
分類: large_datasets+binclass+numerical (包含 6 個資料集)
====================================================================================================

排名      競爭者                                                                   平均排名        出現次數      
12      subtab(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       30.00       9         
13      subtab(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     32.00       9         
14      subtab(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       37.00       9         
15      scarf(ratio=0.8/0.15/0.05, gnn_stage=decoding)                        40.00       9         
16      vime(ratio=0.8/0.15/0.05, gnn_stage=decoding)                         41.00       9         
17      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                  43.00       9         
18      resnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    46.00       9         
19      scarf(ratio=0.8/0.15/0.05, gnn_stage=start)                           47.00       9         
20      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                48.00       9         
21      scarf(ratio=0.8/0.15/0.05, gnn_stage=materialize)                     50.00       9         
22      scarf(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                      51.00       9         
23      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)             52.00       9         
24      scarf(ratio=0.8/0.15/0.05, gnn_stage=encoding)                        55.00       9         
25      tabnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    57.00       9         
26      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)              60.00       9         
27      vime(ratio=0.8/0.15/0.05, gnn_stage=materialize)                      62.00       9         
28      vime(ratio=0.8/0.15/0.05, gnn_stage=start)                            63.00       9         
29      excelformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                  65.00       9         
30      trompt(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    72.00       9         
31      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                   74.00       9         
32      vime(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                       80.00       9         
33      vime(ratio=0.8/0.15/0.05, gnn_stage=encoding)                         84.00       9         
34      resnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     86.00       9         
35      tabnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          87.00       9         
36      tabnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       90.00       9         
37      resnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          93.00       9         
38      trompt(ratio=0.8/0.15/0.05, gnn_stage=start)                          94.00       9         
39      excelformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                  95.00       9         
40      excelformer(ratio=0.8/0.15/0.05, gnn_stage=start)                     103.00      9         
41      resnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       105.00      9         
42      excelformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)               113.00      9         
43      trompt(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     114.00      9         
44      trompt(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       116.00      9         
45      excelformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                118.00      9         

====================================================================================================
分類: large_datasets+regression+numerical (包含 10 個資料集)
====================================================================================================

排名      競爭者                                                                   平均排名        出現次數      
----------------------------------------------------------------------------------------------------
1       tabnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       10.40       90        
2       tabnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     10.40       90        
3       trompt(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       12.90       90        
4       subtab(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    29.00       90        
5       subtab(ratio=0.8/0.15/0.05, gnn_stage=start)                          29.70       90        
6       scarf(ratio=0.8/0.15/0.05, gnn_stage=encoding)                        29.90       90        
7       scarf(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                      31.90       90        
8       scarf(ratio=0.8/0.15/0.05, gnn_stage=start)                           32.60       90        
9       scarf(ratio=0.8/0.15/0.05, gnn_stage=decoding)                        32.80       90        
10      subtab(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       34.00       90        
11      scarf(ratio=0.8/0.15/0.05, gnn_stage=materialize)                     34.80       90        
12      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                35.80       90        
13      subtab(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     38.50       90        
14      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)               38.80       90        
15      resnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       40.10       90        
16      subtab(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       40.10       90        
17      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)            51.80       90        
18      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                  52.70       90        
19      vime(ratio=0.8/0.15/0.05, gnn_stage=decoding)                         55.40       90        
20      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)             59.30       90        
21      vime(ratio=0.8/0.15/0.05, gnn_stage=materialize)                      59.40       90        
22      vime(ratio=0.8/0.15/0.05, gnn_stage=start)                            59.60       90        
23      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                   61.70       90        
24      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)             63.00       90        
25      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)               64.90       90        
26      excelformer(ratio=0.8/0.15/0.05, gnn_stage=start)                     73.50       90        
27      resnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          74.30       90        
28      tabnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    75.70       90        
29      vime(ratio=0.8/0.15/0.05, gnn_stage=encoding)                         76.30       90        
30      vime(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                       76.40       90        
31      excelformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)               77.00       90        
32      tabnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          78.40       90        
33      resnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    78.70       90        
34      trompt(ratio=0.8/0.15/0.05, gnn_stage=start)                          80.60       90        
35      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                82.00       90        
36      trompt(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    82.90       90        
37      excelformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                  84.90       90        
38      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)              87.00       90        
39      resnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     96.70       90        
40      excelformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                  102.20      90        
41      resnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       103.30      90        
42      excelformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                106.10      90        
43      trompt(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       109.90      90        
44      trompt(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     110.80      90        
45      tabnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       117.70      90        

====================================================================================================
分類: small_datasets+binclass+balanced (包含 14 個資料集)
====================================================================================================

排名      競爭者                                                                   平均排名        出現次數      
----------------------------------------------------------------------------------------------------
1       scarf(ratio=0.8/0.15/0.05, gnn_stage=materialize)                     22.07       126       
2       scarf(ratio=0.8/0.15/0.05, gnn_stage=start)                           27.36       126       
3       resnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       28.64       126       
4       vime(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                       32.07       126       
5       trompt(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    33.21       126       
6       vime(ratio=0.8/0.15/0.05, gnn_stage=encoding)                         34.14       126       
7       trompt(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       34.50       126       
8       excelformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                  36.07       126       
9       tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)               36.93       126       
10      resnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     38.36       126       
11      resnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    39.07       126       
12      trompt(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     41.00       126       
13      excelformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                41.14       126       
14      tabnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       43.14       126       
15      tabnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          43.71       126       
16      vime(ratio=0.8/0.15/0.05, gnn_stage=materialize)                      45.57       126       
17      excelformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                  45.57       126       
18      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)               45.64       126       
19      excelformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)               46.50       126       
20      subtab(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     47.00       126       
21      resnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          47.36       126       
22      excelformer(ratio=0.8/0.15/0.05, gnn_stage=start)                     48.07       126       
23      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)             49.14       126       
24      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                   49.29       126       
25      tabnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    49.50       126       
26      vime(ratio=0.8/0.15/0.05, gnn_stage=start)                            50.36       126       
27      trompt(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       51.00       126       
28      vime(ratio=0.8/0.15/0.05, gnn_stage=decoding)                         51.71       126       
29      scarf(ratio=0.8/0.15/0.05, gnn_stage=encoding)                        52.50       126       
30      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                52.64       126       
31      subtab(ratio=0.8/0.15/0.05, gnn_stage=start)                          53.57       126       
32      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)              53.93       126       
33      scarf(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                      54.29       126       
34      subtab(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       54.57       126       
35      subtab(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    54.64       126       
36      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)             58.29       126       
37      resnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       59.43       126       
38      trompt(ratio=0.8/0.15/0.05, gnn_stage=start)                          60.07       126       
39      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                  63.50       126       
40      scarf(ratio=0.8/0.15/0.05, gnn_stage=decoding)                        65.79       126       
41      subtab(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       69.29       126       
42      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)            76.36       126       
43      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                85.50       126       
44      tabnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       104.71      126       
45      tabnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     109.79      126       

====================================================================================================
分類: small_datasets+binclass+categorical (包含 7 個資料集)
====================================================================================================

排名      競爭者                                                                   平均排名        出現次數      
----------------------------------------------------------------------------------------------------
1       trompt(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       28.57       63        
2       scarf(ratio=0.8/0.15/0.05, gnn_stage=start)                           32.71       63        
3       resnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       33.86       63        
4       subtab(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    34.43       63        
5       scarf(ratio=0.8/0.15/0.05, gnn_stage=materialize)                     37.71       63        
6       trompt(ratio=0.8/0.15/0.05, gnn_stage=start)                          40.14       63        
7       scarf(ratio=0.8/0.15/0.05, gnn_stage=encoding)                        43.14       63        
8       subtab(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       44.43       63        
9       subtab(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     45.00       63        
10      subtab(ratio=0.8/0.15/0.05, gnn_stage=start)                          45.43       63        
11      resnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       46.57       63        
12      excelformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                47.43       63        
13      vime(ratio=0.8/0.15/0.05, gnn_stage=start)                            49.14       63        
14      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                49.29       63        
15      trompt(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       49.57       63        
16      trompt(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     49.71       63        
17      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                   50.86       63        
18      vime(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                       50.86       63        
19      scarf(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                      51.71       63        
20      excelformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                  52.29       63        
21      excelformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                  53.00       63        
22      subtab(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       53.14       63        
23      resnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     53.71       63        
24      excelformer(ratio=0.8/0.15/0.05, gnn_stage=start)                     54.00       63        
25      resnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          54.43       63        
26      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)              55.71       63        
27      vime(ratio=0.8/0.15/0.05, gnn_stage=materialize)                      57.14       63        
28      resnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    58.00       63        
29      vime(ratio=0.8/0.15/0.05, gnn_stage=encoding)                         60.14       63        
30      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)             60.86       63        
31      tabnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       60.86       63        
32      tabnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          62.43       63        
33      tabnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    64.71       63        
34      trompt(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    67.14       63        
35      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)               68.57       63        
36      vime(ratio=0.8/0.15/0.05, gnn_stage=decoding)                         69.14       63        
37      excelformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)               69.86       63        
38      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)               75.29       63        
39      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                  75.43       63        
40      scarf(ratio=0.8/0.15/0.05, gnn_stage=decoding)                        84.86       63        
41      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)             87.57       63        
42      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)            89.14       63        
43      tabnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       94.71       63        
44      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                98.86       63        
45      tabnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     107.71      63        

====================================================================================================
分類: small_datasets+binclass+numerical (包含 28 個資料集)
====================================================================================================

排名      競爭者                                                                   平均排名        出現次數      
----------------------------------------------------------------------------------------------------
1       vime(ratio=0.8/0.15/0.05, gnn_stage=encoding)                         21.75       252       
2       resnet(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       24.64       252       
3       vime(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                       28.75       252       
4       trompt(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       29.57       252       
5       trompt(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     29.86       252       
6       resnet(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     32.50       252       
7       excelformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                  34.46       252       
8       resnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       35.46       252       
9       trompt(ratio=0.8/0.15/0.05, gnn_stage=start)                          35.64       252       
10      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=encoding)                35.86       252       
11      scarf(ratio=0.8/0.15/0.05, gnn_stage=materialize)                     36.32       252       
12      vime(ratio=0.8/0.15/0.05, gnn_stage=materialize)                      36.36       252       
13      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=start)                   38.29       252       
14      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)             38.43       252       
15      trompt(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    38.57       252       
16      vime(ratio=0.8/0.15/0.05, gnn_stage=start)                            38.89       252       
17      tabnet(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       39.36       252       
18      resnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          41.50       252       
19      scarf(ratio=0.8/0.15/0.05, gnn_stage=start)                           41.68       252       
20      vime(ratio=0.8/0.15/0.05, gnn_stage=decoding)                         41.89       252       
21      fttransformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)              42.89       252       
22      subtab(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                     43.29       252       
23      tabnet(ratio=0.8/0.15/0.05, gnn_stage=start)                          43.39       252       
24      resnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    43.89       252       
25      excelformer(ratio=0.8/0.15/0.05, gnn_stage=start)                     43.93       252       
26      excelformer(ratio=0.8/0.15/0.05, gnn_stage=columnwise)                45.89       252       
27      subtab(ratio=0.8/0.15/0.05, gnn_stage=encoding)                       47.07       252       
28      tabnet(ratio=0.8/0.15/0.05, gnn_stage=materialize)                    48.18       252       
29      tabtransformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)               49.07       252       
30      excelformer(ratio=0.8/0.15/0.05, gnn_stage=decoding)                  50.14       252       
31      trompt(ratio=0.8/0.15/0.05, gnn_stage=decoding)                       50.86       252       
32      subtab(ratio=0.8/0.15/0.05, gnn_stage=start)                          50.96       252       
33      excelformer(ratio=0.8/0.15/0.05, gnn_stage=materialize)               53.07       252       
